"Wavelength","Transmittance"
2264,99.482989
2264,99.369201
2265,99.357158
2265,99.48077
2265,99.355151
2266,99.353175
2266,99.478566
2266,99.34072
2267,99.34965
2267,99.478581
2267,99.336507
2268,99.350659
2268,99.482109
2268,99.34544
2269,99.356009
2269,99.489081
2269,99.360584
2270,99.361876
2270,99.49733
2270,99.371595
2271,99.365068
2271,99.503849
2271,99.373897
2272,99.365658
2272,99.50779
2272,99.371844
2273,99.365924
2273,99.511146
2273,99.372777
2274,99.367478
2274,99.51545
2274,99.378344
2275,99.369053
2275,99.519066
2275,99.382779
2276,99.367084
2276,99.519253
2276,99.379976
2277,99.359984
2277,99.516545
2277,99.371249
2278,99.352199
2278,99.515035
2278,99.364933
2279,99.352507
2279,99.517933
2279,99.368544
2280,99.365858
2280,99.524019
2280,99.381861
2281,99.387409
2281,99.528796
2281,99.397531
2282,99.405423
2282,99.529141
2282,99.407364
2283,99.410029
2283,99.525756
2283,99.407484
2284,99.399827
2284,99.522135
2284,99.399023
2285,99.381924
2285,99.520934
2285,99.386435
2286,99.367286
2286,99.521889
2286,99.376523
2287,99.363411
2287,99.522648
2287,99.376327
2288,99.36905
2288,99.521663
2288,99.388276
2289,99.375799
2289,99.51981
2289,99.406305
2290,99.376849
2290,99.518848
2290,99.419223
2291,99.373101
2291,99.518864
2291,99.419669
2292,99.370287
2292,99.517396
2292,99.409906
2293,99.371136
2293,99.512049
2293,99.398426
2294,99.372983
2294,99.502793
2294,99.391608
2295,99.371747
2295,99.492707
2295,99.389058
2296,99.366271
2296,99.484955
2296,99.386292
2297,99.359169
2297,99.481027
2297,99.381471
2298,99.354768
2298,99.480089
2298,99.378596
2299,99.3565
2299,99.481661
2299,99.383875
2300,99.363286
2300,99.486328
2300,99.397863
2301,99.370195
2301,99.4945
2301,99.413175
2302,99.372796
2302,99.503837
2302,99.421137
2303,99.37177
2303,99.509202
2303,99.420473
2304,99.370533
2304,99.506952
2304,99.416701
2305,99.370337
2305,99.498297
2305,99.413837
2306,99.370242
2306,99.489519
2306,99.411081
2307,99.370462
2307,99.486116
2307,99.408217
2308,99.37331
2308,99.488583
2308,99.410214
2309,99.378763
2309,99.49256
2309,99.421434
2310,99.384259
2310,99.493937
2310,99.437773
2311,99.388547
2311,99.493025
2311,99.448323
2312,99.393718
2312,99.49223
2312,99.445834
2313,99.400876
2313,99.491773
2313,99.432802
2314,99.405597
2314,99.487921
2314,99.41666
2315,99.401386
2315,99.477656
2315,99.402171
2316,99.386454
2316,99.46279
2316,99.389725
2317,99.367161
2317,99.449088
2317,99.379378
2318,99.353354
2318,99.442201
2318,99.372899
2319,99.352315
2319,99.444741
2319,99.372777
2320,99.362919
2320,99.456579
2320,99.379661
2321,99.377568
2321,99.473773
2321,99.392013
2322,99.388806
2322,99.491279
2322,99.407695
2323,99.396246
2323,99.504401
2323,99.425879
2324,99.404511
2324,99.514307
2324,99.446329
2325,99.412734
2325,99.522028
2325,99.465135
2326,99.414108
2326,99.524645
2326,99.475242
2327,99.403187
2327,99.515457
2327,99.472366
2328,99.388032
2328,99.494138
2328,99.462948
2329,99.3838
2329,99.472947
2329,99.460345
2330,99.396446
2330,99.464434
2330,99.470686
2331,99.415613
2331,99.47103
2331,99.484224
2332,99.424762
2332,99.483184
2332,99.484859
2333,99.422234
2333,99.493503
2333,99.470804
2334,99.417297
2334,99.502656
2334,99.456252
2335,99.415653
2335,99.511326
2335,99.453873
2336,99.413055
2336,99.519908
2336,99.461475
2337,99.406088
2337,99.52832
2337,99.468071
2338,99.401913
2338,99.539578
2338,99.468988
2339,99.40931
2339,99.551911
2339,99.469897
2340,99.427018
2340,99.559707
2340,99.479325
2341,99.444837
2341,99.559343
2341,99.497102
2342,99.455268
2342,99.555676
2342,99.512538
2343,99.458017
2343,99.55425
2343,99.515594
2344,99.45447
2344,99.55576
2344,99.509081
2345,99.444581
2345,99.556997
2345,99.502643
2346,99.435999
2346,99.559562
2346,99.501453
2347,99.437565
2347,99.565682
2347,99.503618
2348,99.448231
2348,99.573071
2348,99.506092
2349,99.458116
2349,99.576937
2349,99.508171
2350,99.46047
2350,99.573228
2350,99.510977
2351,99.457404
2351,99.567516
2351,99.515856
2352,99.455124
2352,99.570928
2352,99.521625
2353,99.459621
2353,99.589793
2353,99.525406
2354,99.472309
2354,99.615513
2354,99.525091
2355,99.491789
2355,99.632039
2355,99.51947
2356,99.508566
2356,99.632994
2356,99.505295
2357,99.506763
2357,99.620108
2357,99.483681
2358,99.482307
2358,99.59859
2358,99.468672
2359,99.450603
2359,99.576231
2359,99.476211
2360,99.435244
2360,99.566902
2360,99.507798
2361,99.443793
2361,99.582372
2361,99.546668
2362,99.464594
2362,99.617074
2362,99.570883
2363,99.483676
2363,99.652869
2363,99.571344
2364,99.496776
2364,99.672937
2364,99.557974
2365,99.506494
2365,99.674854
2365,99.54771
2366,99.511407
2366,99.664585
2366,99.546297
2367,99.508387
2367,99.646608
2367,99.547505
2368,99.49996
2368,99.626712
2368,99.54694
2369,99.494023
2369,99.615953
2369,99.550802
2370,99.496068
2370,99.623136
2370,99.566462
2371,99.503804
2371,99.644169
2371,99.588435
2372,99.510146
2372,99.664857
2372,99.600925
2373,99.510377
2373,99.675365
2373,99.594973
2374,99.505386
2374,99.678194
2374,99.577977
2375,99.498551
2375,99.680916
2375,99.564117
2376,99.491962
2376,99.685183
2376,99.559456
2377,99.487247
2377,99.686278
2377,99.559889
2378,99.487993
2378,99.681231
2378,99.560493
2379,99.498006
2379,99.673734
2379,99.561501
2380,99.516651
2380,99.671054
2380,99.565202
2381,99.537628
2381,99.677734
2381,99.571366
2382,99.553116
2382,99.691868
2382,99.577457
2383,99.558604
2383,99.705926
2383,99.580942
2384,99.554443
2384,99.711809
2384,99.580052
2385,99.545148
2385,99.707341
2385,99.574625
2386,99.538069
2386,99.698603
2386,99.568296
2387,99.540063
2387,99.694577
2387,99.567937
2388,99.552285
2388,99.698649
2388,99.577592
2389,99.567945
2389,99.706151
2389,99.592795
2390,99.577065
2390,99.710423
2390,99.603229
2391,99.574679
2391,99.709936
2391,99.602074
2392,99.564395
2392,99.708707
2392,99.591933
2393,99.553998
2393,99.711034
2393,99.581318
2394,99.548078
2394,99.717231
2394,99.576379
2395,99.545033
2395,99.724006
2395,99.576397
2396,99.540836
2396,99.727789
2396,99.576452
2397,99.53512
2397,99.727633
2397,99.573814
2398,99.5325
2398,99.725372
2398,99.57138
2399,99.537352
2399,99.723183
2399,99.574292
2400,99.548364
2400,99.721495
2400,99.583348
2401,99.559904
2401,99.72004
2401,99.593324
2402,99.568394
2402,99.720392
2402,99.5989
2403,99.575056
2403,99.72536
2403,99.600659
2404,99.58174
2404,99.735012
2404,99.603096
2405,99.586429
2405,99.744976
2405,99.607621
2406,99.58496
2406,99.750218
2406,99.610333
2407,99.57645
2407,99.749644
2407,99.607227
2408,99.565404
2408,99.745816
2408,99.59931
2409,99.558507
2409,99.741269
2409,99.591407
2410,99.559931
2410,99.736864
2410,99.587477
2411,99.568896
2411,99.733033
2411,99.588331
2412,99.580524
2412,99.730479
2412,99.592729
2413,99.589111
2413,99.729377
2413,99.599033
2414,99.591607
2414,99.729332
2414,99.6059
2415,99.588873
2415,99.730436
2415,99.612508
2416,99.584483
2416,99.733305
2416,99.618497
2417,99.582706
2417,99.738008
2417,99.623424
2418,99.586367
2418,99.744047
2418,99.626345
2419,99.594561
2419,99.751235
2419,99.626293
2420,99.602459
2420,99.75912
2420,99.623366
2421,99.605324
2421,99.765458
2421,99.619287
2422,99.603268
2422,99.767099
2422,99.616568
2423,99.600555
2423,99.763245
2423,99.616615
2424,99.600029
2424,99.756522
2424,99.618594
2425,99.600314
2425,99.749886
2425,99.620687
2426,99.599018
2426,99.74365
2426,99.622376
2427,99.59617
2427,99.736795
2427,99.624395
2428,99.593112
2428,99.730248
2428,99.626173
2429,99.590158
2429,99.727166
2429,99.625018
2430,99.587106
2430,99.729789
2430,99.619285
2431,99.584455
2431,99.736819
2431,99.611257
2432,99.582522
2432,99.744042
2432,99.60515
2433,99.580925
2433,99.747351
2433,99.602916
2434,99.580358
2434,99.745794
2434,99.603774
2435,99.582969
2435,99.742544
2435,99.607102
2436,99.58909
2436,99.742623
2436,99.613102
2437,99.595457
2437,99.748866
2437,99.620352
2438,99.59888
2438,99.759843
2438,99.625421
2439,99.599975
2439,99.771444
2439,99.626437
2440,99.600839
2440,99.779509
2440,99.625399
2441,99.600942
2441,99.780823
2441,99.625593
2442,99.598746
2442,99.773876
2442,99.627976
2443,99.596221
2443,99.761176
2443,99.631369
2444,99.59758
2444,99.749974
2444,99.634843
2445,99.603102
2445,99.747581
2445,99.638053
2446,99.607579
2446,99.754693
2446,99.639889
2447,99.60617
2447,99.76486
2447,99.638797
2448,99.599682
2448,99.771322
2448,99.63475
2449,99.593375
2449,99.772892
2449,99.629749
2450,99.592469
2450,99.772641
2450,99.626061
2451,99.599115
2451,99.773149
2451,99.624609
2452,99.611134
2452,99.774932
2452,99.624988
2453,99.622478
2453,99.777868
2453,99.626324
2454,99.62711
2454,99.78173
2454,99.628101
2455,99.624404
2455,99.785866
2455,99.630867
2456,99.619957
2456,99.79033
2456,99.635997
2457,99.619976
2457,99.796706
2457,99.643804
2458,99.625449
2458,99.805621
2458,99.651682
2459,99.632085
2459,99.813709
2459,99.655221
2460,99.634768
2460,99.815635
2460,99.652162
2461,99.631583
2461,99.8099
2461,99.645148
2462,99.625083
2462,99.801062
2462,99.640094
2463,99.620805
2463,99.795663
2463,99.641607
2464,99.623329
2464,99.797133
2464,99.649658
2465,99.632255
2465,99.804395
2465,99.659958
2466,99.64224
2466,99.813146
2466,99.667188
2467,99.647845
2467,99.818035
2467,99.668584
2468,99.648087
2468,99.816018
2468,99.665399
2469,99.6459
2469,99.809014
2469,99.661114
2470,99.644289
2470,99.801942
2470,99.657994
2471,99.644299
2471,99.797521
2471,99.655554
2472,99.646021
2472,99.794746
2472,99.652662
2473,99.649416
2473,99.792641
2473,99.65027
2474,99.653095
2474,99.79224
2474,99.650662
2475,99.65358
2475,99.793238
2475,99.654026
2476,99.647808
2476,99.792239
2476,99.657506
2477,99.637029
2477,99.787742
2477,99.658489
2478,99.627012
2478,99.784464
2478,99.657421
2479,99.623027
2479,99.788471
2479,99.6562
2480,99.624979
2480,99.799003
2480,99.655282
2481,99.628721
2481,99.809153
2481,99.654386
2482,99.631803
2482,99.814279
2482,99.655004
2483,99.635712
2483,99.815545
2483,99.659296
2484,99.641615
2484,99.814793
2484,99.666309
2485,99.646292
2485,99.810793
2485,99.672095
2486,99.644979
2486,99.803047
2486,99.674726
2487,99.637607
2487,99.795576
2487,99.676735
2488,99.629784
2488,99.793155
2488,99.680774
2489,99.627341
2489,99.795486
2489,99.684873
2490,99.631635
2490,99.798572
2490,99.684674
2491,99.64024
2491,99.801268
2491,99.679451
2492,99.649776
2492,99.806994
2492,99.673196
2493,99.656841
2493,99.817877
2493,99.669704
2494,99.658339
2494,99.829599
2494,99.668916
2495,99.653613
2495,99.834297
2495,99.668664
2496,99.646073
2496,99.828294
2496,99.667881
2497,99.640748
2497,99.815528
2497,99.666682
2498,99.63954
2498,99.803137
2498,99.664706
2499,99.63997
2499,99.795104
2499,99.661498
2500,99.639282
2500,99.791397
2500,99.658648
2501,99.638773
2501,99.791908
2501,99.660075
2502,99.642593
2502,99.797934
2502,99.66882
2503,99.652213
2503,99.808652
2503,99.683277
2504,99.663461
2504,99.818943
2504,99.697039
2505,99.670087
2505,99.823518
2505,99.703118
2506,99.669838
2506,99.822195
2506,99.698937
2507,99.666009
2507,99.818799
2507,99.687665
2508,99.66328
2508,99.815989
2508,99.675307
2509,99.663229
2509,99.813995
2509,99.666728
2510,99.663996
2510,99.81346
2510,99.663632
2511,99.662862
2511,99.815518
2511,99.664715
2512,99.65852
2512,99.818483
2512,99.667123
2513,99.652288
2513,99.818381
2513,99.668637
2514,99.648292
2514,99.814536
2514,99.669374
2515,99.651013
2515,99.811565
2515,99.671117
2516,99.660511
2516,99.81355
2516,99.674592
2517,99.670552
2517,99.818687
2517,99.677974
2518,99.673818
2518,99.82229
2518,99.67871
2519,99.669771
2519,99.823247
2519,99.676502
2520,99.665632
2520,99.824505
2520,99.673733
2521,99.668257
2521,99.827852
2521,99.672825
2522,99.676022
2522,99.83072
2522,99.673575
2523,99.680332
2523,99.828415
2523,99.673484
2524,99.675161
2524,99.818603
2524,99.671067
2525,99.663941
2525,99.804412
2525,99.668756
2526,99.656472
2526,99.793976
2526,99.671377
2527,99.65943
2527,99.794837
2527,99.680523
2528,99.670409
2528,99.806378
2528,99.691086
2529,99.681067
2529,99.818927
2529,99.695372
2530,99.685271
2530,99.823104
2530,99.691086
2531,99.683599
2531,99.819739
2531,99.683607
2532,99.680599
2532,99.818135
2532,99.679687
2533,99.679387
2533,99.824693
2533,99.680687
2534,99.679764
2534,99.835992
2534,99.683224
2535,99.680355
2535,99.843631
2535,99.68471
2536,99.680665
2536,99.843179
2536,99.685968
2537,99.680889
2537,99.836795
2537,99.688833
2538,99.681177
2538,99.829088
2538,99.693108
2539,99.681848
2539,99.822969
2539,99.696284
2540,99.683358
2540,99.819291
2540,99.69547
2541,99.685249
2541,99.818478
2541,99.689918
2542,99.685926
2542,99.821183
2542,99.68261
2543,99.684589
2543,99.827331
2543,99.678877
2544,99.682808
2544,99.834966
2544,99.681905
2545,99.682618
2545,99.840514
2545,99.6892
2546,99.683055
2546,99.840738
2546,99.694347
2547,99.68047
2547,99.835049
2547,99.692834
2548,99.67331
2548,99.826422
2548,99.686091
2549,99.665016
2549,99.820088
2549,99.679993
2550,99.660237
2550,99.820246
2550,99.679619
2551,99.659021
2551,99.82656
2551,99.685028
2552,99.657437
2552,99.833822
2552,99.691531
2553,99.654344
2553,99.836615
2553,99.69414
2554,99.654568
2554,99.835033
2554,99.692017
2555,99.662938
2555,99.834441
2555,99.688478
2556,99.676522
2556,99.838463
2556,99.686866
2557,99.685594
2557,99.843648
2557,99.687229
2558,99.682856
2558,99.843199
2558,99.687259
2559,99.670397
2559,99.835664
2559,99.685632
2560,99.657373
2560,99.827748
2560,99.683814
2561,99.652193
2561,99.82764
2561,99.684877
2562,99.657076
2562,99.83673
2562,99.690497
2563,99.668215
2563,99.848727
2563,99.698465
2564,99.679554
2564,99.856155
2564,99.703533
2565,99.686702
2565,99.856686
2565,99.702132
2566,99.688477
2566,99.85329
2566,99.696441
2567,99.685706
2567,99.849518
2567,99.69233
2568,99.679337
2568,99.846016
2568,99.692976
2569,99.670248
2569,99.841905
2569,99.696005
2570,99.660347
2570,99.838008
2570,99.697095
2571,99.652506
2571,99.836652
2571,99.694325
2572,99.648658
2572,99.838107
2572,99.688327
2573,99.648206
2573,99.839113
2573,99.680655
2574,99.648641
2574,99.836202
2574,99.673664
2575,99.647887
2575,99.829707
2575,99.670251
2576,99.646522
2576,99.823655
2576,99.671953
2577,99.647949
2577,99.822509
2577,99.678338
2578,99.655623
2578,99.828538
2578,99.688817
2579,99.6692
2579,99.840734
2579,99.702615
2580,99.683775
2580,99.854531
2580,99.71579
2581,99.693697
2581,99.863441
2581,99.721722
2582,99.696828
2582,99.863149
2582,99.717745
2583,99.694515
2583,99.854542
2583,99.709074
2584,99.688502
2584,99.842089
2584,99.70275
2585,99.679632
2585,99.829831
2585,99.699491
2586,99.669202
2586,99.819937
2586,99.695213
2587,99.659584
2587,99.813841
2587,99.688949
2588,99.652951
2588,99.812295
2588,99.68449
2589,99.650517
2589,99.814202
2589,99.684375
2590,99.652851
2590,99.817397
2590,99.686753
2591,99.659256
2591,99.820949
2591,99.688922
2592,99.666669
2592,99.825067
2592,99.690144
2593,99.671185
2593,99.828807
2593,99.690022
2594,99.671716
2594,99.830511
2594,99.687989
2595,99.670989
2595,99.831487
2595,99.686081
2596,99.672401
2596,99.836433
2596,99.688796
2597,99.67716
2597,99.847538
2597,99.697889
2598,99.684776
2598,99.859556
2598,99.709508
2599,99.694212
2599,99.863799
2599,99.718218
2600,99.703298
2600,99.857448
2600,99.721898
2601,99.708809
2601,99.847049
2601,99.721531
2602,99.709099
2602,99.842339
2602,99.719018
2603,99.705865
2603,99.847851
2603,99.717066
2604,99.70184
2604,99.860444
2604,99.718349
2605,99.697578
2605,99.87275
2605,99.721924
2606,99.69206
2606,99.877832
2606,99.722452
2607,99.685683
2607,99.87253
2607,99.716083
2608,99.680678
2608,99.859332
2608,99.706087
2609,99.678657
2609,99.84561
2609,99.699896
2610,99.679385
2610,99.839256
2610,99.701208
2611,99.682062
2611,99.843229
2611,99.70736
2612,99.686059
2612,99.853764
2612,99.713721
2613,99.68974
2613,99.863702
2613,99.717897
2614,99.69011
2614,99.867337
2614,99.719568
2615,99.685296
2615,99.862695
2615,99.718945
2616,99.67715
2616,99.850811
2616,99.716495
2617,99.670092
2617,99.834309
2617,99.712704
2618,99.666807
2618,99.816771
2618,99.707328
2619,99.665715
2619,99.802538
2619,99.699837
2620,99.663339
2620,99.795966
2620,99.691098
2621,99.658773
2621,99.799599
2621,99.683741
2622,99.654819
2622,99.811919
2622,99.680406
2623,99.654702
2623,99.826957
2623,99.682005
2624,99.658815
2624,99.83757
2624,99.687489
2625,99.665202
2625,99.84043
2625,99.694432
2626,99.671968
2626,99.837901
2626,99.699917
2627,99.678092
2627,99.834999
2627,99.702073
2628,99.682783
2628,99.835165
2628,99.701308
2629,99.685532
2629,99.838885
2629,99.699458
2630,99.686421
2630,99.844425
2630,99.69737
2631,99.685192
2631,99.848368
2631,99.693892
2632,99.680723
2632,99.846869
2632,99.687775
2633,99.673021
2633,99.83894
2633,99.680363
2634,99.665119
2634,99.82844
2634,99.675877
2635,99.660847
2635,99.820891
2635,99.678433
2636,99.660862
2636,99.818327
2636,99.688173
2637,99.663137
2637,99.819169
2637,99.700266
2638,99.667283
2638,99.822541
2638,99.708462
2639,99.675222
2639,99.829172
2639,99.710266
2640,99.686165
2640,99.83689
2640,99.708227
2641,99.693758
2641,99.839105
2641,99.705776
2642,99.691288
2642,99.831528
2642,99.70286
2643,99.679243
2643,99.819029
2643,99.697092
2644,99.665853
2644,99.812133
2644,99.688791
2645,99.65992
2645,99.816249
2645,99.68276
2646,99.663603
2646,99.82673
2646,99.683799
2647,99.671439
2647,99.834916
2647,99.69128
2648,99.675594
2648,99.836647
2648,99.699322
2649,99.672804
2649,99.833872
2649,99.702194
2650,99.666843
2650,99.830145
2650,99.698765
2651,99.66367
2651,99.826926
2651,99.69191
2652,99.664301
2652,99.823784
2652,99.684844
2653,99.664212
2653,99.820203
2653,99.678797
2654,99.660187
2654,99.81644
2654,99.673649
2655,99.655058
2655,99.813342
2655,99.669537
2656,99.653549
2656,99.811803
2656,99.667017
2657,99.655312
2657,99.811965
2657,99.66573
2658,99.655086
2658,99.812428
2658,99.663595
2659,99.649162
2659,99.810606
2659,99.65821
2660,99.638958
2660,99.804776
2660,99.649513
2661,99.628317
2661,99.796271
2661,99.640816
2662,99.620175
2662,99.789271
2662,99.636585
2663,99.616653
2663,99.787882
2663,99.63899
2664,99.619509
2664,99.793406
2664,99.646832
2665,99.628119
2665,99.804262
2665,99.657559
2666,99.63819
2666,99.817495
2666,99.669422
2667,99.644898
2667,99.829529
2667,99.681355
2668,99.647535
2668,99.836681
2668,99.691848
2669,99.649563
2669,99.837369
2669,99.699124
2670,99.653653
2670,99.834252
2670,99.702146
2671,99.657901
2671,99.832221
2671,99.700494
2672,99.657794
2672,99.832892
2672,99.693597
2673,99.651208
2673,99.832303
2673,99.681545
2674,99.640455
2674,99.825613
2674,99.666892
2675,99.629831
2675,99.81346
2675,99.654206
2676,99.622631
2676,99.802205
2676,99.64673
2677,99.620725
2677,99.798
2677,99.644074
2678,99.6251
2678,99.801779
2678,99.643836
2679,99.634787
2679,99.809724
2679,99.644832
2680,99.645721
2680,99.817051
2680,99.647892
2681,99.652581
2681,99.820858
2681,99.653862
2682,99.652634
2682,99.820623
2682,99.661643
2683,99.647318
2683,99.817327
2683,99.668233
2684,99.640116
2684,99.81222
2684,99.670506
2685,99.633887
2685,99.805969
2685,99.667483
2686,99.630218
2686,99.798763
2686,99.661387
2687,99.629646
2687,99.79122
2687,99.655826
2688,99.631239
2688,99.785035
2688,99.65213
2689,99.632543
2689,99.782442
2689,99.647982
2690,99.63129
2690,99.784649
2690,99.640719
2691,99.627583
2691,99.790458
2691,99.631666
2692,99.624006
2692,99.796504
2692,99.625718
2693,99.623133
2693,99.799408
2693,99.626056
2694,99.624665
2694,99.798138
2694,99.630214
2695,99.625169
2695,99.794419
2695,99.632383
2696,99.621383
2696,99.791116
2696,99.629503
2697,99.614312
2697,99.790582
2697,99.62434
2698,99.609488
2698,99.794139
2698,99.622333
2699,99.612015
2699,99.801603
2699,99.625724
2700,99.620991
2700,99.810144
2700,99.631111
2701,99.629252
2701,99.814164
2701,99.632836
2702,99.629093
2702,99.80831
2702,99.628642
2703,99.618736
2703,99.792285
2703,99.621881
2704,99.603956
2704,99.772775
2704,99.618171
2705,99.593576
2705,99.759288
2705,99.619958
2706,99.592328
2706,99.756563
2706,99.624384
2707,99.597301
2707,99.760884
2707,99.626696
2708,99.601651
2708,99.76465
2708,99.62573
2709,99.601719
2709,99.764383
2709,99.625341
2710,99.59938
2710,99.762955
2710,99.629639
2711,99.597658
2711,99.764067
2711,99.63722
2712,99.596734
2712,99.767141
2712,99.641756
2713,99.595688
2713,99.769401
2713,99.638747
2714,99.595325
2714,99.770584
2714,99.630119
2715,99.596204
2715,99.772219
2715,99.621081
2716,99.595657
2716,99.773185
2716,99.614132
2717,99.590556
2717,99.769982
2717,99.60816
2718,99.582472
2718,99.762162
2718,99.602229
2719,99.57646
2719,99.753984
2719,99.597254
2720,99.574591
2720,99.749019
2720,99.593838
2721,99.574295
2721,99.746027
2721,99.591082
2722,99.573741
2722,99.74231
2722,99.588401
2723,99.575049
2723,99.738464
2723,99.586364
2724,99.580335
2724,99.736675
2724,99.584649
2725,99.587427
2725,99.735959
2725,99.581057
2726,99.591698
2726,99.732645
2726,99.57406
2727,99.590401
2727,99.725247
2727,99.56521
2728,99.583664
2728,99.715782
2728,99.55785
2729,99.573226
2729,99.706159
2729,99.554288
2730,99.561904
2730,99.696311
2730,99.554756
2731,99.552459
2731,99.686978
2731,99.557717
2732,99.545173
2732,99.681763
2732,99.560302
2733,99.537979
2733,99.684199
2733,99.560009
2734,99.530563
2734,99.693462
2734,99.557268
2735,99.526472
2735,99.70444
2735,99.555081
2736,99.528927
2736,99.712048
2736,99.554994
2737,99.535832
2737,99.714909
2737,99.554996
2738,99.541272
2738,99.715227
2738,99.552834
2739,99.541494
2739,99.715673
2739,99.549703
2740,99.537429
2740,99.716599
2740,99.548411
2741,99.531871
2741,99.716222
2741,99.54902
2742,99.526384
2742,99.713251
2742,99.548861
2743,99.521319
2743,99.708629
2743,99.54651
2744,99.517125
2744,99.704136
2744,99.543382
2745,99.514492
2745,99.700103
2745,99.541252
2746,99.513461
2746,99.695603
2746,99.540236
2747,99.51298
2747,99.690534
2747,99.53961
2748,99.511764
2748,99.68606
2748,99.538741
2749,99.509886
2749,99.682894
2749,99.536543
2750,99.509072
2750,99.680742
2750,99.531695
2751,99.510739
2751,99.680273
2751,99.524713
2752,99.514233
2752,99.684241
2752,99.518991
2753,99.518032
2753,99.694762
2753,99.518491
2754,99.521807
2754,99.709208
2754,99.524105
2755,99.5252
2755,99.720031
2755,99.53246
2756,99.524931
2756,99.71975
2756,99.538225
2757,99.516198
2757,99.706524
2757,99.537787
2758,99.498513
2758,99.685241
2758,99.531445
2759,99.478262
2759,99.663775
2759,99.522713
2760,99.463856
2760,99.648317
2760,99.515662
2761,99.459048
2761,99.641018
2761,99.51243
2762,99.461318
2762,99.640019
2762,99.512126
2763,99.464944
2763,99.64069
2763,99.511269
2764,99.464727
2764,99.638118
2764,99.505939
2765,99.458853
2765,99.630567
2765,99.495266
2766,99.450044
2766,99.621176
2766,99.483264
2767,99.443265
2767,99.615443
2767,99.475912
2768,99.441307
2768,99.616431
2768,99.47552
2769,99.443348
2769,99.622607
2769,99.478607
2770,99.447738
2770,99.629998
2770,99.479728
2771,99.453738
2771,99.635404
2771,99.476368
2772,99.459473
2772,99.637465
2772,99.469631
2773,99.460799
2773,99.635967
2773,99.461551
2774,99.454911
2774,99.631275
2774,99.453277
2775,99.444249
2775,99.624346
2775,99.445555
2776,99.434928
2776,99.617001
2776,99.439826
2777,99.431613
2777,99.612078
2777,99.438263
2778,99.434426
2778,99.612218
2778,99.442139
2779,99.439458
2779,99.616852
2779,99.449562
2780,99.441287
2780,99.620666
2780,99.455624
2781,99.436848
2781,99.617405
2781,99.456526
2782,99.428506
2782,99.606417
2782,99.453292
2783,99.422043
2783,99.593926
2783,99.449442
2784,99.420303
2784,99.586691
2784,99.445234
2785,99.420352
2785,99.585625
2785,99.437354
2786,99.418277
2786,99.586687
2786,99.425183
2787,99.414681
2787,99.586213
2787,99.413897
2788,99.413092
2788,99.583387
2788,99.408888
2789,99.414512
2789,99.578751
2789,99.409605
2790,99.416215
2790,99.573148
2790,99.411745
2791,99.415279
2791,99.568334
2791,99.413565
2792,99.411085
2792,99.566505
2792,99.416509
2793,99.40488
2793,99.568164
2793,99.420463
2794,99.398732
2794,99.571259
2794,99.421927
2795,99.394399
2795,99.572731
2795,99.417629
2796,99.391529
2796,99.570455
2796,99.408147
2797,99.387437
2797,99.563878
2797,99.397571
2798,99.379748
2798,99.553648
2798,99.390378
2799,99.368328
2799,99.540801
2799,99.38777
2800,99.353975
2800,99.526285
2800,99.386015
2801,99.337674
2801,99.511915
2801,99.379833
2802,99.322916
2802,99.501643
2802,99.36898
2803,99.315611
2803,99.49951
2803,99.359513
2804,99.317974
2804,99.504513
2804,99.356187
2805,99.324247
2805,99.509322
2805,99.355625
2806,99.326645
2806,99.507194
2806,99.350739
2807,99.324668
2807,99.499864
2807,99.340961
2808,99.32442
2808,99.495663
2808,99.333992
2809,99.329193
2809,99.499401
2809,99.336871
2810,99.33534
2810,99.506768
2810,99.348384
2811,99.338014
2811,99.509722
2811,99.360883
2812,99.336216
2812,99.504782
2812,99.366554
2813,99.330463
2813,99.494282
2813,99.361375
2814,99.319766
2814,99.481509
2814,99.346154
2815,99.30393
2815,99.467494
2815,99.325804
2816,99.285942
2816,99.452489
2816,99.306035
2817,99.269087
2817,99.438511
2817,99.289569
2818,99.253839
2818,99.429404
2818,99.276524
2819,99.240418
2819,99.428228
2819,99.267971
2820,99.232178
2820,99.434197
2820,99.266205
2821,99.232403
2821,99.442024
2821,99.270405
2822,99.238249
2822,99.44519
2822,99.274659
2823,99.241601
2823,99.440695
2823,99.272546
2824,99.237204
2824,99.430413
2824,99.263069
2825,99.227823
2825,99.418016
2825,99.251241
2826,99.220478
2826,99.406004
2826,99.243629
2827,99.219342
2827,99.396316
2827,99.243305
2828,99.223046
2828,99.391564
2828,99.247225
2829,99.226851
2829,99.392848
2829,99.247802
2830,99.225596
2830,99.396524
2830,99.239029
2831,99.216062
2831,99.395826
2831,99.222693
2832,99.199641
2832,99.387361
2832,99.207699
2833,99.183362
2833,99.374977
2833,99.202205
2834,99.175769
2834,99.365781
2834,99.206794
2835,99.179582
2835,99.362851
2835,99.21546
2836,99.188903
2836,99.363299
2836,99.221865
2837,99.195181
2837,99.363394
2837,99.223783
2838,99.195242
2838,99.36321
2838,99.222538
2839,99.191825
2839,99.36442
2839,99.219379
2840,99.187267
2840,99.364891
2840,99.212887
2841,99.180069
2841,99.358779
2841,99.200587
2842,99.168702
2842,99.343332
2842,99.183583
2843,99.155542
2843,99.323765
2843,99.168182
2844,99.14436
2844,99.309352
2844,99.160612
2845,99.135824
2845,99.305316
2845,99.160438
2846,99.128519
2846,99.309725
2846,99.16139
