"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78"
"MTU",1.44165527731964,0.232919265381631,0.11341291643357,0.239531345287646,0.222862362296402,0.170478028742482,0.133347126146078,0.0927988741661942,0.0602067096422678,0.0741608800221404,0.14479394347911,0.0376525396205211,0.0813677621681213,0.0823155973798664,0.0741708574673761,0.104745141461555,0.131940433214323,0.0829682082016286,0.053590038976466,0.0910213192766574,0.0322582244936737,0.103349833961591,0.0492324638504095,0.0605367048174476,0.0810758763407341,0.054344717818506,0.0716144198156919,0.0515509850339364,0.067541289072848,0.0835566366154004,0.0671118748034015,0.0634299445813847,0.0642914709361462,0.0214890662461036,0.0496278891229253,0.0377679009034821,0.0385597162419105,0.0543054437068596,0.0584022352466594,0.0499212847807483,0.0753017801294629,0.0426188135313763,0.0693404961567503,0.040897191733799,0.0435934678995743,0.046805397400209,0.0825167300980159,0.0518892324200584,0.0780428184578752,0.0425868017139286,0.0546647023410745,0.0353591304344123,0.0518436015208163,0.0553378046816476,0.031773744702767,0.0615964764239834,0.0620104269302109,0.0392312388067108,0.0561320534791574,0.039441121525353,0.0552484090011647,0.0507113854135035,0.0511373404665035,0.142801399511326,0.10606346571615,0.0296067589416118,0.0346486908829,0.0497622363566842,0.0646822451809309,0.137422957237148,0.134968994882915,0.0501880462173232,0.0351425353953132,0.0764261482275912,0.146899716782068,0.158102127865088,0.0942067898794881,0.365211399953549
"MTW",3.40762929374646,2.51722698483068,1.02417017214907,1.45866116554432,0.8420361811249,0.385998420571417,1.10510964354289,0.659625433047453,0.274416039927821,0.440811912458849,0.511733434298659,0.653774438345833,0.445037520917241,0.597345064977378,0.393432680782135,0.390926934089869,0.603288202488894,0.477926253703442,0.283939203186372,0.266415687080808,0.185750608607174,0.166745139914819,0.6089252872891,0.218484225401188,0.0914253288699222,0.20548594386161,0.366849189265336,0.391984436271024,0.310107724374101,0.290461520437568,0.501707248402523,0.265671489779643,0.357349883682428,0.208861330907226,0.344697896892902,0.23753476259409,0.360298583150314,0.399281678850334,0.161754361584274,0.275189149685921,0.244180341746658,0.327207928308395,0.124740809351137,0.210085554728347,0.170877631497516,0.297143724689049,0.154558225763075,0.131843090147655,0.222930319795209,0.194770527427442,0.264968567793202,0.125911022342883,0.120841021899357,0.183891871114021,0.12521630776708,0.191079006039114,0.378547866221431,0.174668339184708,0.214382798445322,0.114240501636844,0.191659730366379,0.273570100184047,0.168814544505977,0.225112096891007,0.335053119981189,0.203346318689615,0.202360704576206,0.29658334683543,0.524560235222734,0.433141156509376,0.298568509687253,0.427260283324155,0.223888796792144,0.249945836865726,0.227755217804928,0.193313727853762,0.312267597583039,0.127510464341198
"MTX",1.00971388365075,0.847430200946348,0.205261902511442,1.22593292766637,0.953469153552359,0.286126753550892,0.391138605414175,0.19390340830206,0.319375790086858,0.316018832345284,0.122490971605897,0.161738926438221,0.111767083232652,0.135680451011097,0.0839452828063383,0.155956283899985,0.202899160738836,0.154319221205311,0.132980230236606,0.111237317912283,0.191668766191925,0.11201383704746,0.125907367948349,0.156960031149016,0.0759122023388229,0.070890409252704,0.175624419627257,0.0620742407267215,0.0500309547623236,0.118430196155198,0.305375138669253,0.307588249357172,0.128427740976507,0.113483909462492,0.162506645795417,0.0537916727929636,0.138320107976144,0.285215146455192,0.0774915206544461,0.130703796353078,0.0996459287973259,0.15994720428955,0.139575656649809,0.0532001244139491,0.102494327592399,0.124952181488066,0.202696355398452,0.060385940085789,0.0649975439121357,0.102304637610343,0.0366190254971771,0.154951058055256,0.0558375657273431,0.0699260399071343,0.17634620854139,0.156760789778797,0.0891910771006518,0.080564464052828,0.168976154932009,0.0270371615750648,0.143234207928011,0.0866448825110583,0.139206658935481,0.189662449618594,0.0794232653820747,0.12758799881902,0.109620116285729,0.165489862141604,0.169394941977234,0.159698633462258,0.182727675911977,0.212535526857077,0.0870970844331951,0.0865949272359623,0.130622741801571,0.167160243951269,0.202192690792897,0.144746051393603
"MTZ",0.37139777034433,1.39689150947305,0.459727762837404,0.442938552720744,0.292741678578583,0.405129344390318,0.576266527551405,0.260586373955389,0.135591171481745,0.17811951209211,0.186006792905071,0.086497208402688,0.134191534760093,0.121317912218983,0.179350720876202,0.116357475275973,0.135514651419521,0.157933157765908,0.131620068319111,0.131062482588006,0.158041419728399,0.0755170742866849,0.2355153821811,0.152464732185495,0.0922269923455774,0.0513532792751256,0.149137243058925,0.105357088828482,0.0694065164672327,0.0717891587599368,0.262817136685208,0.114895432568642,0.120812126150341,0.0638524371475195,0.0980725822555079,0.0868587781140164,0.095061035920101,0.103276565797593,0.0602088636481512,0.178182730393976,0.159786622202482,0.0726695329234386,0.0579706062723664,0.0413567145703984,0.0576915007267359,0.0428275736733215,0.137207906440905,0.049550454694432,0.0973440509324478,0.0561858453551779,0.0870772570622738,0.0770385810917009,0.0502529830526565,0.0587715179561787,0.0653702800776745,0.0497315652947409,0.0563919441167304,0.0837089969430253,0.116178781313566,0.0739100554249625,0.130724227119365,0.0491477203128096,0.0806264815209079,0.11561076445497,0.127860093959717,0.211357026585347,0.0674409622788966,0.0895519901272446,0.136966762988097,0.165050191216569,0.166283675476095,0.22293004246511,0.0941778861346544,0.136743585229013,0.191664592200334,0.103057605831902,0.150151898967381,0.266231737360611
"MU",1.78606006114983,0.815389590111054,1.06829751591231,0.850999718006858,0.95181483910155,0.179640343374811,0.643766761174548,0.366925524572004,0.259032554875472,0.607872145131937,0.748477355923651,0.337292734410452,0.500151720985351,0.280265971982767,0.118049471994292,0.224450282876684,0.221672847226015,0.385486557219146,0.244553027455876,0.29335889266122,0.426784114712256,0.248219402695618,0.341455955855192,0.194440497121747,0.0721839396840618,0.118404021277129,0.439527925929479,0.226618480775388,0.171029125198811,0.105569425323148,0.199175369382704,0.273695478235858,0.113156675531452,0.20440238197365,0.259129464449164,0.182260656350523,0.0597438709524649,0.0875891347101007,0.145550646678196,0.244875559539557,0.260936156529505,0.201057192772541,0.164068456296596,0.114118722809975,0.122034634346269,0.227777435306658,0.205677456269061,0.117603113723801,0.231293877732789,0.0825299163130451,0.177087306628431,0.167381075562693,0.207544536847069,0.099163370129613,0.233740716348932,0.176581519471119,0.406617433427947,0.176003786476982,0.22298891939472,0.14538826908892,0.194220702028232,0.175561760137032,0.190851051190206,0.310852112004934,0.150944611162849,0.17528040422346,0.216923179490119,0.276477605623257,0.418951636603812,0.36197679492405,0.269115261429117,0.366155121103458,0.16589050108204,0.233218188785342,0.27244473379601,0.25816337789158,0.296149775965868,0.222765951218423
"MUR",0.33083200446349,0.341144670774617,0.402449066623616,0.189675884598649,0.222345407807062,0.239832997560395,0.226123864248285,0.205936984373551,0.149629709168836,0.148959118197457,0.315395501517153,0.10702597393449,0.172564007672835,0.17460179158817,0.108772466769875,0.0736915125033529,0.0901845668128296,0.135722130335674,0.123196749855298,0.0775038095221769,0.0541406626252812,0.170619290971033,0.131256302685729,0.159992187377453,0.06993554552279,0.141966324435206,0.174110642128494,0.107779647586802,0.128395559788944,0.0883068059857553,0.127105446379832,0.0722783158498328,0.109416043434639,0.0397153143835465,0.09778395773121,0.0691408647409139,0.0485405626765338,0.0679654197841108,0.0402194299426692,0.0580577676163135,0.118355822818807,0.104545291915068,0.0620990945529841,0.0604946496333479,0.0516971890599984,0.0610038520240736,0.0669564101806693,0.0530396481783346,0.112997045277867,0.111843407009476,0.0834600774843842,0.0926920426433109,0.0674974865836852,0.0706369062338684,0.116210194989711,0.0640725003235308,0.138604329431826,0.0493049325988271,0.131660672109396,0.0711161614472321,0.0775856916991475,0.0668756591469876,0.0881330366082389,0.105689388171466,0.051448756934017,0.112885965904437,0.0987784465967423,0.106150024103568,0.171503706267995,0.160121097144602,0.129456403068965,0.231050814749902,0.0480828907007131,0.140274529840856,0.233780893121683,0.0933696391809672,0.121059451597325,0.140925157342304
"MW",2.86171890908418,1.75843546056338,0.885446580691342,0.862077936816175,0.718903633612027,0.630107866403677,1.0207606082448,0.443616934739179,0.461346271930394,0.448707025952857,0.404660152168481,0.313455379056316,0.354343506549949,0.226526383975889,0.228163812018767,0.232098475172007,0.265818162065605,0.182789775193067,0.119719440441321,0.108812626372698,0.242612146450533,0.126736840403917,0.106708727737693,0.18418646816749,0.144008354022276,0.17305983975289,0.174512375912177,0.178407656491014,0.253604429879627,0.248490183655453,0.60053496560484,0.102841431086014,0.110770886605376,0.215614478742767,0.0906995843160577,0.114242825424979,0.146825575294915,0.106190073255591,0.154635973590813,0.173680989465009,0.214775298104007,0.137039562691058,0.139196790012769,0.194453435986391,0.221246710947541,0.164673621466498,0.110474228487715,0.130413590193329,0.233937557657382,0.125841976275277,0.18243188213031,0.153589061910941,0.0909898571798052,0.157611819431497,0.108874236148736,0.215222287513302,0.184362618057377,0.0850114643248017,0.220703023988184,0.07048985576618,0.1121966826791,0.161516938007346,0.168291838527462,0.221349991644336,0.13168813626035,0.207967716092353,0.148271562252253,0.279891353828734,0.289863875730121,0.142267187683329,0.27139984335309,0.384629201260858,0.129560326569349,0.155461822293154,0.182804043965039,0.200012400807176,0.150640860623287,0.156947423910036
"MWA",2.13902562108849,1.58336334914135,2.42245174912134,1.93900176692614,1.03991561940646,0.83443960804146,0.595871016613858,0.63861637527319,0.494606159358582,0.212378053001619,0.267848178125134,0.289682949987541,0.276849012816442,0.519549853506755,0.511377824935334,0.6010737001812,0.423758700949628,0.407897211039907,0.506306378651712,0.40579530092446,0.414031790425604,0.526239697487205,0.357200327542994,0.429721386160097,0.135921682242632,0.189089227997659,0.239267523580125,0.576536078013156,0.367746246577759,0.290065892368656,0.531405249849514,0.803410295272359,0.478154050054653,0.153311343523822,0.310050197754758,0.282383376727231,0.311944436150415,0.309099328299478,0.109455532107725,0.536071880619565,0.391572213749874,0.454677373723128,0.206983558407627,0.368265827489214,0.172088179555559,0.237459835079634,0.345250050955332,0.232531318806434,0.405329306982271,0.435927186779335,0.307443701651791,0.313946236359202,0.167722821729273,0.230598889267533,0.152994344300901,0.216239621244803,0.301890642282751,0.239067164745497,0.238288950139753,0.220109081982351,0.140442191893669,0.182151193836129,0.425752061812232,0.300071228443591,0.226318070774915,0.369145637688287,0.476823877176021,0.292288985881194,0.275750974785406,0.340527476288498,0.470157958751067,0.257052921180003,0.577923932027218,0.281393790215447,0.43050579914851,0.71813054275598,0.219083227175543,0.378292675714198
"MWE",1.13507703896008,1.13054972858776,0.460122408453777,0.3008967459049,0.394482664399434,0.110457547387418,0.0544369345798148,0.246310773717629,0.10321717891132,0.319888562115998,0.33679702704961,0.0628672804480068,0.160202434464762,0.196880510746619,0.11696802097067,0.0822042803805052,0.128391164538086,0.0865880191375754,0.115283684181333,0.149481645919776,0.149703096137161,0.213107605513199,0.180694863789637,0.174881323495772,0.0927660252223513,0.0727381758677225,0.117191229809118,0.241851334868722,0.144644840578849,0.106221738583773,0.178727323276234,0.1250683626717,0.0681539652369019,0.0697011933040948,0.107138919889672,0.0676000479628326,0.0445108805444026,0.13749456094888,0.0840700458068709,0.0331168629971944,0.0842458682216362,0.0630765377119247,0.0287843561542277,0.0251263279905101,0.0939474304273037,0.0217633785233785,0.0584949389545757,0.088879145456133,0.0709739415243006,0.0362542713887996,0.0513067312965962,0.0410905892220268,0.0533277864213274,0.0204946187654815,0.0458824962401815,0.0661601501635655,0.0881513041959861,0.133257370791092,0.0331818748175782,0.0488163889476433,0.0874966368166083,0.113475980536224,0.10326473720964,0.129040772081644,0.0887130542416635,0.0752739000010089,0.0554914527717727,0.0840202301350978,0.0997913520542359,0.0409419325406102,0.113559793348108,0.082323559754692,0.0822647826877352,0.0408003009526407,0.13565202785117,0.118700013809069,0.12306912847468,0.183561136323943
"MWV",0.676055440288404,0.348364098860075,0.229319154533425,0.335043911498855,0.299759823787007,0.26473568800817,0.372814431373751,0.191386381990036,0.0806569112263391,0.170063604922539,0.227633808033622,0.138063135886034,0.105065168452195,0.144738805816184,0.0893952445504151,0.0681462669294145,0.137049365739203,0.146583541668395,0.108693968307424,0.10358250246809,0.112903539863394,0.105775749810572,0.199674124909487,0.121189122539177,0.0178099754718743,0.107532979422445,0.155667847879328,0.0809499419309206,0.108442677624994,0.0970933300577223,0.239620828834013,0.0830180748001358,0.0899693271593798,0.0427623522178399,0.0873783917905737,0.0849879250181655,0.0791221936229269,0.0488853493472984,0.0862948373869488,0.10006701327958,0.165557248868898,0.0475744062513958,0.0921067886276135,0.0603587915916455,0.0666618930052683,0.0709584074972123,0.113257255536963,0.0440020688003677,0.0945316716387559,0.105456384613278,0.107107536229776,0.100798651514544,0.0377959457021213,0.0891681917534458,0.108728819016097,0.0613589845470937,0.127490691928135,0.0979003502266593,0.0941147393543981,0.128239307450252,0.114377419904637,0.0857538758762085,0.117365976032194,0.146559584347504,0.0744799236698585,0.173818029661455,0.0718422009920371,0.0971742564102685,0.162208605374633,0.130735537209189,0.185053089293083,0.202472425074866,0.0815378404509694,0.126190970664013,0.179801656355817,0.114761631154458,0.162601414124306,0.188377693923334
"MWW",2.26628665851294,0.742492248189933,0.436674258902805,0.454803825253469,0.682074645645119,0.272770403676706,0.133717383237144,0.465160694777417,0.20122167576508,0.202590871545003,0.33306717639619,0.427433285307053,0.236335444776791,0.13121176399297,0.14099728240408,0.129765628050669,0.226266227689351,0.174190597670972,0.112987227268237,0.172421567922833,0.227512859234794,0.154633850316389,0.226719003899447,0.138834280669388,0.0836903547606162,0.08133747942578,0.216073065719259,0.139803461023037,0.167898331679061,0.0893151540640872,0.338509549394539,0.143044962359423,0.243197093722573,0.051974740959626,0.0969837459524594,0.150874329430725,0.111735115436347,0.150795387180829,0.0957355509465882,0.0642165867163824,0.104839780104886,0.138650908340119,0.139840216925403,0.095921369817787,0.0933730758544998,0.0633765502583097,0.155354138161224,0.041321586533515,0.0470336182966614,0.0708521657981989,0.102178467686972,0.119583337430503,0.0848190426754317,0.0780854513142906,0.170212959346544,0.0975854049280304,0.120450956862801,0.0888622453499103,0.10996385504129,0.0695710469511037,0.129891346329853,0.095560119368767,0.170621718923513,0.191696783456472,0.125332910968011,0.187066007295614,0.163304845063062,0.123553448675504,0.324507134543312,0.177359097377176,0.215050429975222,0.295177050766837,0.109926919401273,0.173937504409403,0.171618420326673,0.11826484757432,0.169276579900853,0.122504417949595
"MXIM",0.618567246306603,0.691395047467345,0.522508298467255,0.2779956901884,0.357702162702572,0.123766293726904,0.215468928401265,0.10145278423932,0.124134083228795,0.313891765567527,0.204462534347105,0.155513527947372,0.242029264938,0.106721223891741,0.129312434633822,0.110277243684217,0.147448350649357,0.152172072266679,0.0915668964856264,0.0846122580089335,0.118780961649228,0.177192944642222,0.176606060939736,0.0975050593328419,0.0687304224407592,0.0858193283340803,0.146445016155182,0.0994681723746918,0.154490140887535,0.109322422633465,0.168631057306377,0.0736731483273001,0.0896974376044681,0.0633945982118312,0.134879073513558,0.0928081760073929,0.0396633781460357,0.0301606957613717,0.0322057581719265,0.0446429479538981,0.0724657703858075,0.103086438911254,0.104096874925197,0.0470122301807374,0.0744417816437892,0.0581676468943833,0.0771570500451384,0.064784648476115,0.140603203698432,0.0802812847989561,0.0720266655110728,0.0761325597948098,0.0527683767867706,0.0572247810350731,0.0728983013999612,0.100969710152335,0.070749081678166,0.0658725433526853,0.0298755970190776,0.0367982723136615,0.105341219245313,0.0826139296808071,0.0795622551339683,0.0964599202082881,0.140381689678024,0.10237917761371,0.04369421832859,0.153021307335407,0.125310933568666,0.153766964686416,0.16775730274611,0.128730922302003,0.0922326083778982,0.161614139402329,0.117450693475175,0.132087599239755,0.142970717049553,0.122619878273949
"MYGN",0.641925914791761,0.313132050357555,0.419124939243387,0.133814478049696,0.284258131173656,0.070078980303697,0.102422624342601,0.0978084559977133,0.184357581746424,0.127027059697726,0.10428563090444,0.0803852879269708,0.0825676660576848,0.0736151518141111,0.203055498487388,0.176890782076521,0.0767431232326048,0.0661432502393349,0.0575041031438944,0.0976206440270346,0.0480644513831502,0.0866916948484215,0.0618559423550798,0.0265968819469359,0.0408999073661947,0.0316415393434655,0.0453154564739747,0.0989544326036008,0.0335289915962099,0.0172569004934703,0.0810164887380545,0.0554725563520007,0.0286663047385256,0.0186476348244697,0.0437407898974532,0.012288053218495,0.0182086195993129,0.0207575789640238,0.0374720711497684,0.0353277288077408,0.0780330417369669,0.0280316188662706,0.0557174445846773,0.0173515508383228,0.0215697608678236,0.0454188157332609,0.0565122054210212,0.0114106773643268,0.0428708471841689,0.0150507365445383,0.0255091849825453,0.0475380508833705,0.0717281630839469,0.0600594236116159,0.0341555036788704,0.0320853133938831,0.0462481654394116,0.0742551592063797,0.0467964630913761,0.019294459675667,0.0221770692568133,0.0366381578135153,0.0597758717389709,0.0380963534080913,0.0272813879308794,0.0356153648509154,0.0489203801658756,0.0316477461540144,0.0357947213655358,0.0383450770810945,0.113449816279545,0.0605568267407603,0.0547805065419018,0.0555315980335857,0.0667397192884867,0.09255553743696,0.196468704929948,0.255098216495652
"MYL",0.456125574972106,0.157790234379513,0.261860300319823,0.238171551874654,0.189759387007573,0.046568248440424,0.14500988539593,0.135537605695128,0.148507509402153,0.156876125435227,0.170856374964477,0.10771315966859,0.0920520651759817,0.145321597290208,0.0332079116368361,0.100979549719278,0.0451333295899752,0.0838984175122073,0.11431623740911,0.0844913281567123,0.0388965786354851,0.0624790880504337,0.132033079132918,0.0955570222258958,0.0385732132460454,0.0595040297007202,0.107813696401284,0.0239239400385343,0.0430560366313066,0.0310593581176946,0.150782210299295,0.0932302993096749,0.0702238300784383,0.0271781188759407,0.0933026784661634,0.0480716024334849,0.0379760897449105,0.0413981368708097,0.0266084008784473,0.0501991927830401,0.107266460553321,0.0533233271593496,0.0668289441682698,0.0347973135870508,0.0380833805810464,0.0563751257155218,0.0521318393784973,0.0508345145638032,0.0822412464333277,0.0587111835748839,0.0512414100563628,0.0204623024742849,0.0973346577859439,0.0328797878121344,0.0847463818581324,0.0567884190904464,0.023703371201751,0.0339168965994075,0.0356437640877696,0.0382199377462016,0.0552127535033069,0.0650658479463195,0.0438670732845234,0.0988589595649855,0.0497353362132355,0.0580919102481139,0.0544655023048026,0.0995380456747345,0.110636929895591,0.122053809991358,0.0820430298623683,0.196878734087757,0.0647878363403788,0.0810470171252041,0.110774463013776,0.0797237601613935,0.0724627982786235,0.18573278879199
"N",1.32719863948951,0.811035409465475,0.613988359743349,0.703260739468409,0.587998250235119,0.508927632173762,0.363783980048662,0.541364511418016,0.320400290938713,0.25689313289818,0.287462746350499,0.240334852137782,0.207009115462031,0.492678007395912,0.432919853241448,0.177462383377595,0.115860081124362,0.168241326926474,0.0886830326905,0.123279042146896,0.110686686894358,0.138807517076241,0.20548900567968,0.131291057564439,0.199551955961994,0.37256954476582,0.282381824376605,0.166467673433873,0.0786151697580111,0.102003333338221,0.363619322452506,0.120565888787576,0.0469462891959367,0.090987140853267,0.125181747130022,0.193418973895961,0.0837788438200561,0.109694935100464,0.094438005865187,0.079052669362815,0.0409838237563474,0.104582839518407,0.201419214123282,0.165588560374047,0.128576243595943,0.112993403882649,0.163143466083744,0.179711841066608,0.128065079071459,0.188150040096097,0.0488451815008757,0.0870386777895462,0.136170222696982,0.117494976816545,0.176544052625395,0.147356552746953,0.141249926431637,0.0823745259729676,0.329730924333733,0.0931309763229114,0.110065206073307,0.139207205227938,0.172632782747888,0.234177715511941,0.128580824114616,0.12282248046235,0.152795597794778,0.362375950206052,0.104684636499104,0.362146401950563,0.11035764930197,0.254756693516028,0.0696705504812201,0.0713535615640552,0.300106256782882,0.157246504258363,0.221127438331095,0.116591477703286
"NAK",3.52813493565378,1.77127775190331,1.15802152591043,1.27526915967624,0.987956773683306,0.688440483324886,0.447342529402101,0.74798929218882,0.890797576158721,0.272804860015216,0.536162988483312,0.146445040463761,0.501103329935669,0.255357728814081,0.598897369931493,0.363807607761317,0.29345564806297,0.181396679893201,0.126287577232798,0.249482694568285,0.320017134711187,0.157542453456571,0.232905437531151,0.42482100641707,0.16698687629647,0.124354298335587,0.535617465071559,0.196490693901045,0.458111569503462,0.357499824310992,0.347306936985106,0.271234997798795,0.153121625798181,0.217961598951605,0.19414827062879,0.47950491684815,0.0555478546771602,0.258869149150043,0.259503959037043,0.115903661077228,0.207564815904652,0.141359038143259,0.113909282773797,0.0893171374006843,0.148141405369434,0.0822195380198064,0.104639164222891,0.0607795948994717,0.105988042193153,0.130124436412894,0.375787725476762,0.278976548517662,0.066569170274349,0.155003203621405,0.179979460303132,0.162596201844802,0.122263234900324,0.139101139076196,0.0730334033867539,0.043151030991393,0.129761290955819,0.181364016160371,0.171818390947931,0.338993135460882,0.0750606209232714,0.104842075774429,0.383435603546043,0.211598205408919,0.138581601881417,0.0604230960959092,0.350160597877917,0.279351938944518,0.232689909463694,0.341120003978534,0.257778797528799,0.122538502393189,0.415890205551126,0.167256657188154
"NANO",6.29942439701289,1.97409841468135,1.68011116347045,0.956146332922416,0.925030101218083,0.350943055508165,1.83271012640687,1.31914448693258,1.29439453589642,1.20166063211275,0.788043642794548,1.08621064065722,0.451271715522901,0.621492519986499,0.303132308142962,0.415799452214421,0.513503479445045,0.46649363179786,0.361711217469643,0.396331062606296,0.328130656619906,0.153074059729615,0.485420947829383,0.646001046805414,0.530747839327856,0.190755161780317,0.509873041540369,0.734213838977115,0.27564400904091,0.382877446989112,0.312778905269558,0.580943054066087,0.408139179523329,0.350557767139104,0.291335283412707,0.19272581340346,0.260956539891764,0.480863960777029,0.184128677603559,0.281608071818299,0.401426024279607,0.340688823841111,0.141188662438755,0.337780753561477,0.0987249020658964,0.196116441236156,0.327546450898938,0.272046239715611,0.507410572824249,0.382971686039583,0.20551057919933,0.223682030503605,0.159415134760202,0.200308817467985,0.423532333837087,0.358025476256977,0.322277700814012,0.35876915880208,0.268339655656951,0.285554153704146,0.262072497440026,0.195862196431131,0.318583557898556,0.645484450024346,0.560507537011356,0.434525221640107,0.248345711634591,0.242473675506109,0.514008889737868,0.290970179319917,0.664882980299462,0.520650512450552,0.322068526383491,0.33438748421628,0.634166041228445,0.270874090550024,0.864930669550581,0.223172495765481
"NAT",0.896376423564907,0.362310883344853,0.269726034811883,0.307968197243682,0.376671063301234,0.271606695940323,0.500594818463635,0.092250507589041,0.136561282212271,0.191805457761183,0.224373087326939,0.0776198019876789,0.138745076258399,0.146511242664558,0.101298910895219,0.0714738309841699,0.0323232975215832,0.110306473554575,0.081731076512547,0.083141242804293,0.0484694737980625,0.0886271294681128,0.129208037688604,0.201720472737213,0.0330643808447418,0.116264087724256,0.131751101666509,0.145923471308317,0.133873252735417,0.0340787869794274,0.183454923657655,0.0712078658377167,0.0790817672889088,0.0514562551976547,0.0862674603678178,0.0459874826118039,0.0715417218835616,0.039949386214914,0.0639818441224734,0.0528029062420586,0.0682720989104109,0.0819675487396027,0.0668046728616115,0.0563055175414125,0.0501153144446457,0.0568808710535425,0.06060904945849,0.0367524181122867,0.0752613205642167,0.0965580420421034,0.0404212895222591,0.0638003095370538,0.0352185650327707,0.0538211779432223,0.0224266403705759,0.0602755088345716,0.0694023690925043,0.0530656586831782,0.0697108496106455,0.0800216237578853,0.0629236526832299,0.0787497609072862,0.0505118227424282,0.109429165829784,0.0679174030553257,0.162411122630291,0.0764939341647781,0.0766888216333429,0.116365231762131,0.0721451279160685,0.10319102365586,0.167707407091076,0.0436294877727304,0.12554456482411,0.108424725244895,0.127580288463558,0.174123619184016,0.102570892430172
"NATI",0.322148139188908,0.219202796545877,0.126005611748549,0.115550787491493,0.163401132097691,0.117938830485235,0.264683687887371,0.136168065980914,0.113421998490451,0.175741453999147,0.0943398416816965,0.112289987968846,0.0587463526354824,0.0897314653697405,0.0649009961455405,0.0483387756257235,0.125733742988146,0.0386794021079416,0.0415144980208481,0.0632830683956481,0.0462304023311919,0.0207618733222419,0.113098678315878,0.0452958218674294,0.0205956882046939,0.108209211878582,0.0806723811397114,0.043235046168082,0.0547809496238696,0.0419501351398362,0.0574773803409414,0.077684293580669,0.0320316300601621,0.0382688338076174,0.0337282395452981,0.0661473298370531,0.041007901435429,0.0351909782451535,0.0331992493350376,0.0329449430459764,0.0615956264546065,0.064696997408212,0.0330803518230159,0.0457427782747288,0.028591104805821,0.0408958881832332,0.0317057416288372,0.0363028765613797,0.0422287798883532,0.0582228664799747,0.0202243948390717,0.0369298008631603,0.0408185482603721,0.0483478871230262,0.0569274439004782,0.0331972247163477,0.0477220266015402,0.0257736946125766,0.0416858202948157,0.0372636735354444,0.0190180246315495,0.0408154040807961,0.0416539237190757,0.0504802306146971,0.0358082719434215,0.0690585310869798,0.037554332318482,0.111961765931815,0.0778570283846135,0.0655516359618315,0.163304290497013,0.191063806694924,0.0529752021697971,0.0833337959464334,0.0848572369772108,0.0742311530221259,0.0776232375411803,0.0679929520880999
"NAV",2.36600754326631,1.60744782521547,0.896335157031167,1.02078565830978,0.843465293850442,0.274724434317224,0.393854056470447,0.168581667618955,0.123781788526851,0.0861999891214351,0.335881554752666,0.286392483207724,0.173465022978198,0.144325556964367,0.0912271648959726,0.118190985598542,0.125730104083259,0.046068404183757,0.236342642758452,0.0784451394351646,0.127263040106889,0.120003956426375,0.12044218862296,0.143937669635464,0.076162914722454,0.15862716861198,0.228522315803055,0.122028167331693,0.0706458891979053,0.140722682019211,0.254846860833002,0.123693784240778,0.0395708861503098,0.0637136005373965,0.0777206400385358,0.0390660382653421,0.10189050597293,0.0983017158698999,0.0814231946438841,0.0702895552778039,0.127169264545523,0.0273838001808928,0.15504239773925,0.0737812075090269,0.0498415905416957,0.110726102979938,0.089107602480771,0.0640462158833331,0.0668261520241765,0.0781300614070249,0.0313720583113338,0.120946628785767,0.0544969324387271,0.0874610264144046,0.0472892272559928,0.104419460209485,0.112657248984048,0.111692141394278,0.0943372199813655,0.0968761824357798,0.119635139043688,0.112050166068927,0.105198860014956,0.249683952929821,0.160926184705146,0.133596390180822,0.0940853177881815,0.140088347382967,0.169461411976389,0.145821670031133,0.155060062318803,0.257864344412147,0.0915835613222317,0.112896411588736,0.143427550496174,0.178677485448351,0.0766686043041374,0.0679911997237197
"NBL",1.19829155894958,0.580664505209729,0.571850302454308,0.36056601839294,0.236519128127856,0.290508139617546,0.316276431176783,0.138111508339854,0.166632360295755,0.258556169838315,0.296584346924609,0.135949392736455,0.138353933143293,0.165404028583797,0.130267944906849,0.0598854250047136,0.149946756367798,0.195758454369913,0.123459258327724,0.0379954638396201,0.0842925766294424,0.0544090231813872,0.190949835839215,0.169482103131393,0.0707089557683331,0.0826036012460479,0.155390681355264,0.15401297139823,0.0850316308178124,0.198870452688789,0.135568299497725,0.112554758916338,0.099803403311672,0.0646084066937893,0.0868959685936217,0.123084872244832,0.0775371070843066,0.0658208388891403,0.0544425113393508,0.0616379467443394,0.127106440015457,0.10717579000584,0.0946169127940299,0.0966465022202761,0.052732264061793,0.102620614626667,0.0976632260918704,0.065609392470874,0.123697441402062,0.106654350320069,0.104399211576724,0.100107303090509,0.071994305911157,0.113863766708075,0.0700559915684374,0.0659423401419575,0.0921026096342782,0.06793738425792,0.0890623153407962,0.0669333956546947,0.0702080305153604,0.064500133201784,0.0898700034949867,0.1210257191252,0.0701002019649846,0.129044486993153,0.105348447040936,0.0921132529787899,0.151497906966423,0.103846351976606,0.138215994983935,0.269867069317705,0.0705998728607004,0.207941329450824,0.246515898744166,0.116915428657328,0.155412282502226,0.131659222193948
