"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78"
"UNM",0.599645222268715,0.414551928772503,0.276532961458485,0.303313475855983,0.257559343411984,0.222181540397415,0.367351287033995,0.172019591760589,0.156797515434955,0.229420942142807,0.138593154876633,0.185816332782302,0.200734963901045,0.130939191800261,0.17821155990356,0.226020259966847,0.141797406608303,0.209925190182547,0.149149952128788,0.151691200801234,0.134061385874999,0.106185807024215,0.100729799234602,0.0908754990486278,0.0845487606387174,0.098942408699283,0.138429071581729,0.114109387976902,0.0963289786023077,0.0939951813765744,0.0790677209398256,0.127945218454851,0.0575765001145567,0.087361211653471,0.053523257689866,0.124341545406429,0.086458269451449,0.0668335216698993,0.0930246676830183,0.0670215669579056,0.0652176139822774,0.138952591513582,0.0770458561562316,0.0789476258383387,0.0902827830416585,0.0670649975761352,0.057962910343301,0.0720507053519156,0.083990951881543,0.0935359686881487,0.0998522836662473,0.116261495750676,0.0901741078852173,0.0601083334785838,0.126505223226333,0.131825643989053,0.137940402637112,0.0774812742974962,0.107384557734813,0.0921807642561395,0.114661990775851,0.116010232745886,0.123892575472114,0.136786545064239,0.0902426228482793,0.104435963354536,0.160702480784608,0.14044517631539,0.138120909270607,0.122711225219556,0.198388147890408,0.165615907532475,0.173532445034775,0.153743541615392,0.23308201433041,0.269004834652064,0.246845785017687,0.279593574346798
"UNP",0.734895579945393,0.431540993703236,0.32592273529181,0.301037366994675,0.281609553631287,0.270688784400336,0.496481570625547,0.315633258242621,0.299038152318227,0.243675913392228,0.165281788874025,0.13200529053466,0.159242972002049,0.0786523935763776,0.221586107105769,0.148511871157706,0.12240969748193,0.132722918726508,0.113623378509534,0.183418254006704,0.0907925363616201,0.141639218778653,0.101318042772495,0.10539767375431,0.081260219392082,0.118972296235108,0.119335431483026,0.0978461947497804,0.0710710575215677,0.0727738078504262,0.113776369288615,0.0890830272897346,0.0673851858519263,0.082201163874184,0.0649995421168311,0.0963975789745627,0.0740286629943677,0.0420278278592768,0.0448690127587425,0.0833381008464992,0.0801415795687419,0.068869026111371,0.0987327100427164,0.0781999305618272,0.0502662411385833,0.0695106838393238,0.0443756797434692,0.0473623896773075,0.0681095277391188,0.0730824173037095,0.0582752103133341,0.0854392686125215,0.051711028376059,0.0567317858874865,0.075282252755728,0.0785552320440573,0.0707459598613438,0.0836606148740178,0.15451089878974,0.0654705316386268,0.108900973383972,0.101208535040165,0.0867428494363799,0.0897329287524384,0.0887669707175129,0.0918461620207865,0.0955041922890188,0.101289100702071,0.0790945494862766,0.109718483133756,0.122921376909704,0.130589048375103,0.1251015148478,0.09883009723358,0.140584955224369,0.174153908095608,0.190290941887111,0.100501884055122
"UNS",0.330089574016949,0.256618737091887,0.188596509437324,0.105014906314622,0.0934056598574501,0.0871458929189405,0.206449190639589,0.0580486252651721,0.0593413437764768,0.0970260452220775,0.0544954386585262,0.0403758436938581,0.0665089172906424,0.0544639689450029,0.0358487602093469,0.0625003277175428,0.0614556745758691,0.0542223983081653,0.0585359098036714,0.0445114112603558,0.0461088756713954,0.0307574020074929,0.0251833324743856,0.0229128425611294,0.0312103928712598,0.037132000350624,0.0607647395264363,0.0313476995567006,0.0188057303137087,0.0179786560269006,0.0261567635237194,0.0279776396662526,0.0286383511611871,0.025997024182684,0.0168547034375346,0.032747439225997,0.0311825564880786,0.0175616372592301,0.0207094645501137,0.0282501043907791,0.0246913760774328,0.0232653540704864,0.0161515233113616,0.0333647679797705,0.0222762828673676,0.0285854040332633,0.031692509895308,0.0183232115011668,0.0321319593138166,0.0432960588892702,0.0412006251466936,0.0228229091049634,0.0425140708549276,0.0430738387897286,0.0354846723943751,0.0490640286071895,0.0344701945236198,0.058319155125433,0.0518996962050154,0.0420207551798865,0.0457094862426795,0.0421124039474728,0.0406370783985014,0.0317920826397185,0.0282710680263078,0.0305663512740134,0.049284470257296,0.0274664171113014,0.0449362796540829,0.0271842078635598,0.0712829389623665,0.0825246674406107,0.0773162281237905,0.0778332719526844,0.1512458528015,0.081907812957581,0.106281755569143,0.145957150207205
"UNT",0.575436640585929,1.22028717549287,0.622134707252178,0.508596229813957,0.374664427403407,0.327972850822249,0.679740736767254,0.207335088029552,0.318823593831558,0.439258020339254,0.33071618884523,0.283113110207,0.39709023399913,0.194268690734018,0.228980453059026,0.255383900499083,0.240316808521408,0.240885878505565,0.251115460967357,0.230472190563007,0.123228392560784,0.185713738470496,0.143958764820892,0.125753196209412,0.141176216857887,0.229626496448256,0.220726809102247,0.251517383570917,0.127535729633857,0.115444805877225,0.17747770148023,0.152352838450925,0.167336449649669,0.127960587557593,0.12054197383136,0.157723164865875,0.105286929599223,0.0976499181512293,0.106061113254872,0.117212763149387,0.135940527435001,0.116904948950088,0.137259746359783,0.134097838004112,0.151793596534945,0.119561764961604,0.143272713877039,0.0950887613235977,0.122300149338343,0.161629582140322,0.167817335851181,0.220785103264571,0.171674524914608,0.134680777125389,0.204931002687693,0.23692983877568,0.14654720395199,0.10212428117337,0.247350715305832,0.0743065165210796,0.163709435617086,0.119357482865956,0.164656860416112,0.204059341840258,0.169403829042323,0.185448315049115,0.174281099865899,0.162827872320316,0.134347080531275,0.212285655850165,0.20752013249385,0.2915189343177,0.230462702431161,0.194789468946231,0.381120905637515,0.274640532472165,0.275949673456095,0.188850873149947
"UNTD",2.09528557934745,1.43125748204811,0.745623424479566,0.381690540335692,0.401042503434796,0.35192539856134,0.528017186983642,0.466042064331802,0.261103757294255,0.664750255760587,0.326054941660727,0.320374814067938,0.285198318908285,0.22418481345876,0.225027693036634,0.198308069554106,0.205542332042593,0.174429128138421,0.20092400892153,0.307539600755704,0.165288440288022,0.196094360366288,0.101729001673242,0.168406261492419,0.126149218428728,0.280221536527163,0.173741738152016,0.177400389416028,0.112398740906474,0.116837114196696,0.133468700020308,0.24123310036634,0.191702002247863,0.148867724957113,0.212431317853068,0.225104242193384,0.150083487281754,0.124398033464098,0.142829803916265,0.18744613198903,0.117944622190765,0.175673048818266,0.155724392954847,0.168642634234679,0.146158443668595,0.112463384149956,0.108069976248812,0.0965432508302576,0.126004922722618,0.130611129406333,0.169974018802383,0.126494467952683,0.163067231130735,0.180814168846522,0.175947639840424,0.197665666462035,0.165819077636481,0.14183707621193,0.150637694437948,0.143836352872493,0.272186083433749,0.161448549882795,0.162406275194956,0.189638675459678,0.168521057040743,0.197552143942672,0.322429317127937,0.250963590141267,0.177785003620453,0.149752552998467,0.410303297800698,0.355297053031299,0.350137422223369,0.252805286793546,0.214384074682111,0.214729012732729,0.259298876512551,0.523847499795408
"UPL",0.738102590945328,0.810567183059066,0.655372652488718,0.54605109058612,0.592536628722625,0.391847858253445,0.58824149174557,0.310720500209192,0.36481282812364,0.520440349302769,0.244444028627622,0.279677686899965,0.263035006920157,0.181466484406434,0.21851223281261,0.211368548423006,0.211845833570316,0.291989103113976,0.146107652831707,0.233102365833664,0.185032522737356,0.184836504576813,0.161995803467553,0.141556481129049,0.18959370119162,0.261133360127562,0.134735110006017,0.21458023226405,0.158052909682522,0.102949436943319,0.178222902858337,0.148337238142938,0.138760438610052,0.161027541381309,0.0978647298538854,0.169451262756345,0.172013620167988,0.102182305006179,0.118148379399054,0.142619045941232,0.105574916855831,0.117869792581063,0.0949330646438604,0.110789125803291,0.131993171475885,0.119831031374224,0.0741740810754831,0.06590655792875,0.137003825816583,0.207274361816509,0.131679496465067,0.151913447046969,0.152975831727835,0.148691159742078,0.174859513854372,0.21957052431438,0.181848297466636,0.147792352044735,0.122976288738364,0.0718618879588467,0.313639545944946,0.123227463846891,0.148419549116762,0.291229487793839,0.13588591964161,0.139895202673913,0.161358278045564,0.23962726016161,0.191143101449393,0.173182488559173,0.255284786450022,0.309175397531969,0.188580375409664,0.161085456924801,0.231917862651981,0.328169842559683,0.205491922772017,0.176178833656663
"UPS",0.345885444739179,0.220424846681893,0.308540840971834,0.197017909008229,0.187594683292381,0.171633529761545,0.261361112128256,0.158965376099304,0.137725983928237,0.12815700693111,0.120537741262729,0.105274288444031,0.0784522874866817,0.0787329820039346,0.111888645079291,0.0972716513208739,0.110729172294059,0.0847473075635126,0.0759094384454978,0.131721130449972,0.0537903024890715,0.0570810772006633,0.0424074192696287,0.0370725613346908,0.0724275105387037,0.0580966225159975,0.0489006767265726,0.0621768243335223,0.0542548598961341,0.0298613194711739,0.0514871899034546,0.0562622336460677,0.0422792351953837,0.0434419078091135,0.0283709644578403,0.0513178067312147,0.0322223275895791,0.0325781959650981,0.0328495705262561,0.0560498723259476,0.0568380010721991,0.0438341614264658,0.04481155731056,0.0359623955571496,0.0244417250198249,0.0173314243405116,0.0248127118612742,0.0224165159582056,0.0393109334007554,0.0347492133224078,0.0341376148237999,0.0432623005698617,0.0618008301060139,0.0376926202628253,0.0475069996201715,0.0387687811903958,0.0432963501748327,0.0318379149084583,0.0661681057609351,0.0328990940815185,0.0509625619368077,0.0442662453814001,0.0439479122676596,0.0648168572991826,0.0395101682218844,0.0468703141764115,0.0895879348339523,0.0713884977645783,0.0568164413910773,0.0583895910698513,0.0957706735875587,0.0667431819169239,0.081246603277174,0.067140785700016,0.0998317568318291,0.16151404786344,0.132949166105632,0.0931503779724904
"URBN",1.82096030332058,0.94440317315674,0.466692320690159,0.417693786033352,0.335757748340134,0.318437981266304,0.520474415312339,0.333904256277527,0.397019185667426,0.570759571158705,0.304540593873968,0.209773407507012,0.327451301353652,0.195335116907732,0.268138862760024,0.233792307313598,0.28929977157741,0.227332458112552,0.206240073855865,0.277263510991722,0.163477108341894,0.163092659883974,0.123030707879119,0.128520246719443,0.151035967497693,0.126454998247318,0.156537020524069,0.111669334844697,0.130125714695503,0.0851220852353346,0.159701213168375,0.136736460894435,0.0905010839915153,0.169857209954671,0.094517414521609,0.133637371668892,0.122549805668653,0.0817910899261639,0.112884942513457,0.104488471518332,0.0716769182341792,0.101464193482554,0.0890313159807043,0.0726623116233721,0.120892423379549,0.0506579976616829,0.0616368229572909,0.0793791836935184,0.0968914378990701,0.0937570444397443,0.110664741855005,0.0878890631429361,0.108733336605992,0.075652507018589,0.063256462662827,0.0734000673285973,0.100506808683109,0.0857201676234478,0.0764023010179434,0.0868526117455439,0.168286697044861,0.0886401070400482,0.0828039903743053,0.10169439734271,0.0718367979431401,0.0504713137705615,0.119236732607766,0.129657652893903,0.0979636423441116,0.102743617464789,0.123350904988179,0.137429654707061,0.149459023456016,0.100478033813769,0.136312113550062,0.170858580938676,0.201670007387001,0.152641687237185
"URI",2.0824451615201,1.87836697222632,1.3193699818382,1.85692267558897,0.972842739591221,0.561068501138109,1.09428547494692,0.889273912870025,0.99326166090253,0.859070404907676,0.8150211117532,0.650976826990325,0.826406368787624,0.330890090779166,0.539240416240332,0.481494261766499,0.651837243992346,0.449945193963693,0.579973029205771,0.47298888662765,0.43082097006284,0.533474173960566,0.477674860310151,0.300948174143475,0.418349911501057,0.443501485511826,0.465175799904894,0.539286970462027,0.464587103302114,0.209550066729885,0.276811564724685,0.318711160801942,0.291435446049086,0.255802334682808,0.225854759691056,0.288559923238251,0.332052104958727,0.212987180222503,0.291176088922879,0.292342811193271,0.305184539363819,0.245530610565461,0.309489503340029,0.40075807277353,0.371016698289113,0.226646274441034,0.331393693545886,0.216586417611557,0.25090439945314,0.520446750581781,0.392847323597345,0.37502641199609,0.305835729400864,0.398457465408919,0.360093958022946,0.412476918790416,0.354968594828874,0.329680239005647,0.323694902262572,0.199023484540593,0.542777074068545,0.231251490743789,0.33194176700222,0.288979929598762,0.373456805008156,0.402138238188955,0.431031039817484,0.408089748207646,0.385997949691975,0.406676070209663,0.56011928570184,0.476096117776198,0.398229617595377,0.466601454102798,0.511265087609962,0.820662670658705,0.617820176471776,0.42690264075469
"URS",0.839997866934206,0.513287004748508,0.444046859354966,0.443629680486703,0.276906156690949,0.319409298948479,0.518733311320115,0.201810691600112,0.273205783854766,0.375534976996872,0.199992390996452,0.186048084230051,0.173729292431039,0.149665699376121,0.168559460767021,0.137780774215529,0.193679034440084,0.122618827106333,0.122195275563733,0.163643734142118,0.175115569051001,0.173717369544151,0.0507475565842144,0.100345895758467,0.0926843250009095,0.13905352942244,0.147184773014783,0.124779769802895,0.121512004474788,0.150307862929948,0.170676805208272,0.112038714607919,0.0980616565062539,0.115166686949286,0.0594973884655948,0.0865802114758187,0.0922803702299138,0.0863611421651723,0.103806431350256,0.141291659807604,0.0700928440427887,0.0965778595095717,0.0894972427878657,0.102653309879746,0.15839720000589,0.070685875903059,0.0713257631765364,0.0643161279855393,0.0957329549010242,0.0802195048555194,0.0936258917615723,0.107686334034734,0.108782185072572,0.0984437169138617,0.106478718647143,0.159984425750397,0.131819792742733,0.120372094662379,0.112734562821372,0.0640199487126253,0.168040692396242,0.114315535547828,0.12564195489981,0.152252546996217,0.0773806481933919,0.116089316479937,0.0938769288024795,0.140196233617235,0.133049197962195,0.145723503602554,0.230850576459282,0.179519660484953,0.175663439793674,0.117310646060257,0.186422941762499,0.235828519665039,0.239067683636344,0.163525562975831
"USB",1.17717977159107,0.447231293964338,0.287808178233506,0.354852709120316,0.298495964203262,0.305961677256188,0.336029902943187,0.352682701869161,0.25402171815742,0.277839023101625,0.154996279881435,0.235802461614391,0.19906132493268,0.148747725710829,0.207738649402609,0.165417500389771,0.223215073288467,0.159901042012298,0.157997887114221,0.103674427560219,0.134257412576837,0.104342416258947,0.106237576976843,0.108371193503365,0.0910993061304942,0.147692782610288,0.11147119590622,0.106839322761747,0.0939015345928473,0.0666773222178177,0.120157303251005,0.090815688555559,0.0510241265610725,0.104090052230396,0.064187238492601,0.096480855166923,0.0815324225515851,0.0661055466264944,0.0884983503068533,0.05651347565706,0.0613266370040313,0.114477820799606,0.0900756304337976,0.079010872897851,0.0765501754910785,0.0510700628684395,0.0785224508525432,0.0799805955760607,0.0983003328468321,0.0790206890865523,0.077556817279546,0.0966390050455651,0.0969956963258617,0.084125290287794,0.0990487628476766,0.148705689714474,0.108210990542375,0.116249700093519,0.0881062569698085,0.0793388214359884,0.119938516252628,0.120760565724407,0.12909101256114,0.126253768158764,0.104426508539788,0.10536973959542,0.167468559585391,0.117732658407837,0.157131643614268,0.132817449068126,0.204500971179818,0.162047179123517,0.19420643474348,0.152327118314204,0.27622870561638,0.333035128330884,0.235120097991858,0.354926249390725
"USG",2.4171329596382,1.57679437505682,1.28996342736098,1.02591640369634,0.898769169285126,0.678861757845133,1.44440812867447,0.749055923301001,0.644378506736904,0.719909597789144,0.563941140932378,0.742217224290798,0.595628770934297,0.533669537148755,0.774776053881799,0.504518997188113,0.565224554390334,0.430845750662886,0.411039777634453,0.41532014367709,0.369830631681344,0.420479267434672,0.274865878927349,0.220998488554967,0.416277635806872,0.466555911334682,0.430500560803788,0.30900860962693,0.344312483397069,0.219063595599589,0.478421862692257,0.29560739849657,0.330577277875382,0.158957409768113,0.18306095168646,0.357201554208276,0.336759229646047,0.307932165140698,0.316220655046634,0.299671102857208,0.158564048713094,0.29279112083931,0.25318994722494,0.420304719556216,0.533014255396165,0.158190903736325,0.215436192522204,0.323437480488452,0.247707360861962,0.372721350789018,0.317108760498419,0.406224540341795,0.205564947343202,0.314681632066712,0.364660094681553,0.550206614170573,0.33136165972893,0.362772200770729,0.230403284294067,0.212707577363853,0.337131644457541,0.214869836910588,0.385142663110353,0.3436149311958,0.258653389175538,0.340877995053207,0.500593298258276,0.285775610894708,0.281470478076452,0.468315015064766,0.609737442678163,0.316520845577665,0.303266528213206,0.363985261858436,0.462147118098802,0.533185217057311,0.561181136073036,0.440264491473775
"USTR",1.07946056019133,0.48597925795759,0.452058906273034,0.240740325185405,0.449302710683143,0.254017441135208,0.321190525022511,0.245946591314835,0.180760769768273,0.440215002873099,0.222196959746266,0.273025530756653,0.255666712841312,0.148616493525412,0.25241741217736,0.261017976191198,0.190022006306839,0.110375796908465,0.166296670871836,0.196771879023586,0.181330092481166,0.17265142489298,0.114288243681529,0.150066839268294,0.123689852446844,0.183182381934603,0.174231311399626,0.123711309308807,0.13886389959554,0.0912343518228781,0.11967655709561,0.175364872434019,0.0903402886200343,0.106159760882507,0.0803539820905754,0.116041086782446,0.135344556137643,0.0851039815707366,0.111534954780401,0.166990911538166,0.0875086116836585,0.122018273394326,0.114202998523734,0.100274240958939,0.109333069884641,0.0779972226112353,0.0985781520919174,0.0959806056329525,0.123513403387243,0.119856215389661,0.15415194246314,0.0810040439283196,0.127716050445885,0.217965216453066,0.105429639159381,0.139289152513932,0.106590257836861,0.147347582256882,0.134896627777962,0.120777958633428,0.200205787106702,0.0950128380246648,0.161378971326285,0.114065835873673,0.147255659080333,0.110711635313896,0.119383396518527,0.132254215923545,0.173194753437115,0.180371003615795,0.253571490527238,0.226162416293391,0.188935674228504,0.169439241046649,0.187283067743983,0.332336764424743,0.248712208546699,0.367637916304313
"USU",13.8696659587266,2.61299776863492,1.98303101123026,1.65817082032573,1.37938528883947,1.48017953368755,2.34410757038995,1.61056682302571,1.52479913787181,1.02537460209256,1.24488752301329,1.03720369839972,0.966142066438325,0.48591587730346,0.772430833738105,0.58085875850378,1.12161421810224,0.847861930545892,0.891147413870162,1.01434322872643,0.590625718731557,0.596801959977603,1.15392340467628,0.743474534584279,0.479234428881735,0.797468423906224,0.564416030111639,0.828312685059038,1.18032731980237,0.450390775005615,0.619579848341555,0.573668778223659,0.541352799839718,0.835334990304097,0.403471192007912,0.711152006504258,0.316599592356895,0.453653316904536,0.653009757762954,0.597692323409479,0.317695326591039,0.384735110417197,0.535153110179705,0.516357829366322,0.517013253515343,0.231601888949673,0.311660505978638,0.401661706699765,0.933219417709308,0.520825308639122,0.326985005614909,0.571313184820868,0.652535776337771,1.03003358244402,0.557391604527682,0.559885244701358,0.555127881430223,0.599337934360381,0.815038589733721,0.569086089921293,0.655770029395947,0.674362947125976,0.504024135641984,0.334165989266391,0.630268110610663,0.623569270503973,0.561768960057512,0.429698192676999,0.439026638188147,0.53252531002577,1.24767429551526,0.719722853111615,0.472027411081287,0.736627395045299,0.801177953214401,1.25070286902182,0.825441759138654,0.65439758264802
"UTHR",0.797527895759963,0.328414308474691,0.482743119931511,0.357657951548674,0.525074053160297,0.308745613986025,0.349179109865964,0.278102521770917,0.257895961332915,0.41699642944766,0.217230765516399,0.162296801799292,0.161057306693599,0.170215357290142,0.173687744310526,0.142298469401972,0.0823615745293543,0.134365495437437,0.0917103091538511,0.0845104523144632,0.089014194959354,0.125841299427113,0.104284708726288,0.0622443348674396,0.0968010109086538,0.110359614076503,0.0721150075381415,0.11691663712069,0.0825606853907228,0.080325688645997,0.0779094047814935,0.107584185674988,0.0682724004092518,0.0872426832360788,0.0519549751142546,0.0673825209400731,0.0590049858374408,0.0395516294871209,0.0607488964497543,0.0937998930425242,0.0716699809108777,0.108300885425692,0.11306436140169,0.079707683945836,0.0849659964465318,0.0645207939990352,0.0502733885211429,0.0507794222310301,0.0677961477303942,0.0566308651246939,0.118960031471062,0.0773932084730197,0.0779658124997979,0.0499886413021125,0.0631484914396526,0.0880576312400333,0.0623440216971443,0.0519212487829088,0.081348973232602,0.115330407150113,0.0917725747070579,0.0928418649010971,0.067304487293585,0.112793685767471,0.0591844696943404,0.0411689876234932,0.0525988715423955,0.0677177531180521,0.0858454661887084,0.0916141529679496,0.103496066075991,0.115863470505962,0.0758608784665604,0.096721683125194,0.110360872584409,0.160141314176851,0.111244289088305,0.109285867981471
"UTIW",0.914393968277938,0.610783061277609,0.657615181770517,0.525053135222062,0.547300233848957,0.444067742758081,0.619238712827301,0.313075839447298,0.290242797951338,0.465946186567583,0.235540377468774,0.312908481251404,0.32080935955489,0.270413066898944,0.25665678618392,0.247471709454012,0.149788453254497,0.150191334631139,0.322774080496987,0.263737592746106,0.140471768987694,0.200878751590387,0.0764545170113628,0.143490207259691,0.10955435289515,0.119775370821664,0.130237555278844,0.194800841814431,0.130859672792861,0.157874601925242,0.177062123216298,0.150626377915443,0.155458005602289,0.151951712520363,0.0696856100104471,0.172217559729103,0.109042363350596,0.10816844530933,0.156632756535059,0.156580369353542,0.144027344995304,0.156275720426379,0.0676490373340439,0.109723543336129,0.0850445963059901,0.0954314738972838,0.0774283142278437,0.0795363339292684,0.107437772340578,0.126158109983426,0.13952686396347,0.150920359549001,0.172775608985238,0.136068232568578,0.10334797305076,0.143142929349062,0.111992412219847,0.108055364257148,0.135487200129209,0.133629113831614,0.200665125749658,0.120951741479268,0.183558935589983,0.128632106636653,0.11201338481996,0.13361033715681,0.120341341154792,0.145710628496424,0.197442484334547,0.160720154126245,0.17682558220437,0.252474838477031,0.234486653879306,0.188951787545234,0.234970758431069,0.313160424315352,0.246835274597059,0.198131948044342
"UTX",0.669480705790511,0.296072782640191,0.237929503619185,0.191354275490977,0.171097053841202,0.159146401605294,0.238017810554529,0.133398903920013,0.138712783198257,0.197437950044477,0.126063277537473,0.118603007413969,0.0913783342807064,0.106596817731574,0.109099660333805,0.139998256846664,0.102216842981878,0.0884704566275817,0.0747959800636555,0.121843135036872,0.0824214302249516,0.0645433427875356,0.0794104069848336,0.0460600091917588,0.0529298412238583,0.0641654795234068,0.0873694116135684,0.063194566969108,0.0684722809647973,0.0531763367379456,0.0844162536545004,0.048592502406642,0.0367903207323176,0.0608769534362649,0.0529706871386534,0.0608369233981479,0.0671371696761204,0.0523679661106349,0.0561899395261193,0.0608782817459719,0.0398824566036728,0.0542652811968047,0.0592756273408748,0.0504137230440402,0.045503115053958,0.0363943260293634,0.0294079215352026,0.0359213208179278,0.0364338713857818,0.0622962732397948,0.0475196687992204,0.0486121379932783,0.0672910215408623,0.0610188813578782,0.0729830977231433,0.0611304866138411,0.0594208819089982,0.0616540648283671,0.0976225317927484,0.041948006480687,0.0941534515161621,0.0573802613671697,0.0785251306732284,0.0887040364474088,0.0674076702890245,0.0748278435454208,0.0894948859551562,0.0866993353206173,0.065630497590889,0.0450251242205086,0.095862178565252,0.0943342240925058,0.11674301848053,0.102547113771086,0.175715008625424,0.165819820633678,0.136047827614345,0.142117381036327
"UVV",0.497190171738965,0.493724672839415,0.198627813716633,0.172956001798325,0.233378329644636,0.132151805745254,0.27869077378937,0.157418092950991,0.137502124404101,0.192855176348063,0.0947911338164907,0.0931285858007836,0.134471757899024,0.0988722509549853,0.0845472490308976,0.125901232140072,0.0754588486562083,0.085390333748485,0.0529583793303439,0.107803723269368,0.0627908941291599,0.0615954751393707,0.0421148727723921,0.0620359592998507,0.0677122427238839,0.0735807752702377,0.086745782291251,0.076512333083883,0.0542766122253655,0.0690247405527892,0.0588497581835036,0.115365880985047,0.0576985305694291,0.0655836878142469,0.0449276392851093,0.0597411794130868,0.0616503006906085,0.0390832153420326,0.0599804485092056,0.041489749796065,0.0517558600066069,0.0593096653909746,0.063601052948046,0.0583298516585833,0.0568649501508507,0.0360146756602338,0.0345452205362453,0.0417797619849611,0.0643839193195051,0.0761758324624117,0.0525869380904629,0.0488687653000735,0.0567638091970324,0.0523500096449024,0.0420835791294321,0.0903802347996394,0.0458899139652564,0.0631280131571096,0.0579344263433475,0.0622169844495724,0.0715983912237124,0.0718410659011313,0.0510526873303826,0.0609914420620783,0.0673709256563893,0.0419522076371393,0.0659161600505077,0.0669634020099388,0.0925512373519811,0.0574536928823593,0.0862156298872747,0.0748720490898923,0.0908749689169555,0.0824666639846794,0.0869073728062999,0.182513246041496,0.171850430661658,0.226065222883894
"V",0.926377690479417,0.541047975257881,0.285433448939639,0.240666785458602,0.3734528204652,0.230864510772777,0.327243353280055,0.160265257117409,0.161051285208233,0.180009265011186,0.160514224754109,0.199004920755958,0.176144364297666,0.0929340033621204,0.14696034098976,0.0943720015857425,0.0742153248881531,0.0812103749128737,0.0916827080696762,0.108460408800535,0.0852007832789792,0.0942536310929421,0.0772710390101738,0.0681782552053148,0.0841063131170769,0.0738530240207452,0.0467748895592754,0.0676518284815733,0.0403703319929192,0.0985479418060651,0.047122441212448,0.077138082795805,0.0314847224372722,0.0577529033458613,0.0464885691107308,0.0800197694509519,0.0424159349443357,0.0584332716486208,0.0463087614105177,0.0582442672538579,0.0468541477827076,0.0843330531484174,0.0354769399044879,0.0464881759502358,0.0633192340935436,0.0510611575050448,0.0442305069485192,0.0359779901237455,0.0492153162507755,0.0574035904043367,0.0661500262410675,0.0529213919601691,0.0599847169160862,0.049264195593546,0.0529032947274208,0.061675350856159,0.080499712477868,0.0622715938096465,0.0810341713407923,0.0382304401175868,0.139148937118349,0.0827301074212671,0.0556339197969786,0.0605582771536871,0.0780034806342226,0.0767349734299504,0.0733077631874231,0.0845408817018475,0.0862805502001025,0.0678805443464733,0.133373912270073,0.0922012663346062,0.0829869083490976,0.0985691375562199,0.129704345728948,0.152231096374272,0.106707762054895,0.311386347252964
"VAL",0.358535788812662,0.285826540076053,0.335718193386698,0.193359044806336,0.189079339927102,0.200137310668336,0.32833654127803,0.205259398876062,0.186067247756935,0.180530736183358,0.113053603885974,0.120498144918087,0.108830939237749,0.119523879637419,0.0616686539229037,0.101247497961806,0.0855038046881597,0.0779861312072834,0.0638052064473312,0.0538812761572189,0.093882787039175,0.0495038232101385,0.100632947683475,0.0646562882893818,0.050537041758103,0.101990772371166,0.0799117426604106,0.0827213638576724,0.0645988176213548,0.0369711873833502,0.0459142902011508,0.0883716513527072,0.084814218799816,0.0378194081036211,0.0380276167808688,0.0587551051873732,0.064666417958692,0.0507211675991122,0.0446787952413739,0.057058355876155,0.0458605616534732,0.0638900376769621,0.0645515033436455,0.049726218673927,0.0967036478296424,0.049941280329694,0.0328865315620392,0.0446037831381687,0.0818969633681909,0.0821081255388048,0.0584167057778795,0.0765705199034286,0.0869718173219501,0.0468498320408479,0.047480132428762,0.0724297574885853,0.0806345014968197,0.0583166960699645,0.0747564458086029,0.054528305129872,0.0850996117205605,0.0682319942623468,0.0640863134301111,0.113143882916819,0.0990190393396586,0.0516903080544254,0.0975076730027373,0.0713795543644274,0.0778563569119282,0.109411211256391,0.132991269924793,0.100243803796157,0.107343485841858,0.111963217501682,0.0961172475011737,0.189021422233852,0.150633725752704,0.158991661989374
"VAR",0.505161682236353,0.373908674089576,0.340570429621084,0.357690937403045,0.219222006734974,0.202755936835906,0.386184568746624,0.154555724186117,0.281292916344076,0.243898145464353,0.163920730429737,0.185562824047989,0.136418104021663,0.11809296905117,0.184813224046346,0.157469704221332,0.100671368007047,0.123627380141025,0.125644037977847,0.107562404639687,0.0991971483760848,0.10345056010437,0.10131269932586,0.0697489882427048,0.0875066896043156,0.0804990000600382,0.143562139950432,0.0844466768195162,0.0659609152856404,0.0399661218585818,0.124743030643167,0.0756006559980664,0.046146114731951,0.0474145669546005,0.0788938165242073,0.085773790054983,0.0619868061414626,0.0394783106976835,0.0442050756947829,0.0754837624868309,0.0512433783765288,0.0526916981253773,0.054457413634527,0.0734392560245028,0.0576646577953478,0.0399061162185759,0.0467430151960392,0.0388552947810833,0.0819482072379166,0.0619189706902474,0.0624069153744482,0.086017342950541,0.0859871419797153,0.114648554969372,0.101702445488319,0.100979343381289,0.0709156492794673,0.0864813134593429,0.082336463096943,0.0672661931974617,0.121858994326246,0.0735043049535444,0.0672275768004314,0.0739197676407182,0.0626510683151383,0.0784876380946104,0.0735337677855711,0.0843698353923158,0.0850476615175094,0.0683731594090328,0.0691176960502484,0.126324573823168,0.116591470476903,0.0825208097200975,0.184785193860828,0.181839384171926,0.119428192012571,0.127843762705654
